V,L_INTRANS,L_PC,L_3,,L_PLUR;Vpiai3-p
V,L_INTRANS,L_PC,L_3,,L_SING;Vpiai3-s
V,L_INTRANS,L_PQPFT,L_1,,L_PLUR;Vpili1-p
V,L_INTRANS,L_PQPFT,L_1,,L_SING;Vpili1-s
V,L_INTRANS,L_PQPFT,L_2,,L_PLUR;Vpili2-p
V,L_INTRANS,L_PQPFT,L_2,,L_SING;Vpili2-s
V,L_INTRANS,L_PQPFT,L_3,,L_PLUR;Vpili3-p
V,L_INTRANS,L_PQPFT,L_3,,L_SING;Vpili3-s
V,L_INTRANS,L_PRES,L_1,,L_PLUR;Vpipi1-p
V,L_INTRANS,L_PRES,L_1,,L_SING;Vpipi1-s
V,L_INTRANS,L_PRES,L_2,,L_PLUR;Vpipi2-p
V,L_INTRANS,L_PRES,L_2,,L_SING;Vpipi2-s
V,L_INTRANS,L_PRES,L_3,,L_PLUR;Vpipi3-p
V,L_INTRANS,L_PRES,L_3,,L_SING;Vpipi3-s
V,L_INTRANS,,,,;Vpi-i---
V,,L_PASS_ANT,L_1,,L_PLUR;Vain-1-p,Vmin-1-p,Vcint1-p
V,,L_PASS_ANT,L_1,,L_SING;Vain-1-s,Vmin-1-s,Vcint1-s
V,,L_PASS_ANT,L_2,,L_PLUR;Vain-2-p,Vmin-2-p,Vcint2-p
V,,L_PASS_ANT,L_2,,L_SING;Vain-2-s,Vmin-2-s,Vcint2-s
V,,L_PASS_ANT,L_3,,L_PLUR;Vain-3-p,Vmin-3-p,Vcint3-p
V,,L_PASS_ANT,L_3,,L_SING;Vain-3-s,Vmin-3-s,Vcint3-s
V,,L_PASS,L_1,,L_PLUR;Vais-1-p,Vmis-1-p,Vcist1-p
V,,L_PASS,L_1,,L_SING;Vais-1-s,Vmis-1-s,Vcist1-s
V,,L_PASS,L_2,,L_PLUR;Vais-2-p,Vmis-2-p,Vcist2-p
V,,L_PASS,L_2,,L_SING;Vais-2-s,Vmis-2-s,Vcist2-s
V,,L_PASS,L_3,,L_PLUR;Vais-3-p,Vmis-3-p,Vcist3-p
V,,L_PASS,L_3,,L_SING;Vais-3-s,Vmis-3-s,Vcist3-s
V,,L_PC,L_1,,L_PLUR;Vaia-1-p,Vmia-1-p,Vciat1-p
V,,L_PC,L_1,,L_SING;Vaia-1-s,Vmia-1-s,Vciat1-s
V,,L_PC,L_2,,L_PLUR;Vaia-2-p,Vmia-2-p,Vciat2-p
V,,L_PC,L_2,,L_SING;Vaia-2-s,Vmia-2-s,Vciat2-s
V,,L_PC,L_3,,L_PLUR;Vaia-3-p,Vmia-3-p,Vciat3-p
V,,L_PC,L_3,,L_SING;Vaia-3-s,Vmia-3-s,Vciat3-s
V,,L_PQPFT,L_1,,L_PLUR;Vail-1-p,Vmil-1-p,Vcilt1-p
V,,L_PQPFT,L_1,,L_SING;Vail-1-s,Vmil-1-s,Vcilt1-s
V,,L_PQPFT,L_2,,L_PLUR;Vail-2-p,Vmil-2-p,Vcilt2-p
V,,L_PQPFT,L_2,,L_SING;Vail-2-s,Vmil-2-s,Vcilt2-s
V,,L_PQPFT,L_3,,L_PLUR;Vail-3-p,Vmil-3-p,Vcilt3-p
V,,L_PQPFT,L_3,,L_SING;Vail-3-s,Vmil-3-s,Vcilt3-s
V,,L_PRES,L_1,,L_PLUR;Vaip-1-p,Vmip-1-p,Vcipt1-p
V,,L_PRES,L_1,,L_SING;Vaip-1-s,Vmip-1-s,Vcipt1-s
V,,L_PRES,L_2,,L_PLUR;Vaip-2-p,Vmip-2-p,Vcipt2-p
V,,L_PRES,L_2,,L_SING;Vaip-2-s,Vmip-2-s,Vcipt2-s
V,,L_PRES,L_3,,L_PLUR;Vaip-3-p,Vmip-3-p,Vcipt3-p
V,,L_PRES,L_3,,L_SING;Vaip-3-s,Vmip-3-s,Vcipt3-s
V,L_PRONOMINAL,L_COND_PASS,L_1,,L_PLUR;Vpiop1-p
V,L_PRONOMINAL,L_COND_PASS,L_1,,L_SING;Vpiop1-s
V,L_PRONOMINAL,L_COND_PASS,L_2,,L_PLUR;Vpiop2-p
V,L_PRONOMINAL,L_COND_PASS,L_2,,L_SING;Vpiop2-s
V,L_PRONOMINAL,L_COND_PASS,L_3,,L_PLUR;Vpiop3-p
V,L_PRONOMINAL,L_COND_PASS,L_3,,L_SING;Vpiop3-s
V,L_PRONOMINAL,L_COND_PRES,L_1,,L_PLUR;Vpicp1-p
V,L_PRONOMINAL,L_COND_PRES,L_1,,L_SING;Vpicp1-s
V,L_PRONOMINAL,L_COND_PRES,L_2,,L_PLUR;Vpicp2-p
V,L_PRONOMINAL,L_COND_PRES,L_2,,L_SING;Vpicp2-s
V,L_PRONOMINAL,L_COND_PRES,L_3,,L_PLUR;Vpicp3-p
V,L_PRONOMINAL,L_COND_PRES,L_3,,L_SING;Vpicp3-s
V,L_PRONOMINAL,L_FUTUR_ANT,L_1,,L_PLUR;Vpiup1-p
V,L_PRONOMINAL,L_FUTUR_ANT,L_1,,L_SING;Vpiup1-s
V,L_PRONOMINAL,L_FUTUR_ANT,L_2,,L_PLUR;Vpiup2-p
V,L_PRONOMINAL,L_FUTUR_ANT,L_2,,L_SING;Vpiup2-s
V,L_PRONOMINAL,L_FUTUR_ANT,L_3,,L_PLUR;Vpiup3-p
V,L_PRONOMINAL,L_FUTUR_ANT,L_3,,L_SING;Vpiup3-s
V,L_PRONOMINAL,L_FUTUR,L_1,,L_PLUR;Vpifp1-p
V,L_PRONOMINAL,L_FUTUR,L_1,,L_SING;Vpifp1-s
V,L_PRONOMINAL,L_FUTUR,L_2,,L_PLUR;Vpifp2-p
V,L_PRONOMINAL,L_FUTUR,L_2,,L_SING;Vpifp2-s
V,L_PRONOMINAL,L_FUTUR,L_3,,L_PLUR;Vpifp3-p
V,L_PRONOMINAL,L_FUTUR,L_3,,L_SING;Vpifp3-s
V,L_PRONOMINAL,L_IMPFT,L_1,,L_PLUR;Vpiip1-p
V,L_PRONOMINAL,L_IMPFT,L_1,,L_SING;Vpiip1-s
V,L_PRONOMINAL,L_IMPFT,L_2,,L_PLUR;Vpiip2-p
V,L_PRONOMINAL,L_IMPFT,L_2,,L_SING;Vpiip2-s
V,L_PRONOMINAL,L_IMPFT,L_3,,L_PLUR;Vpiip3-p
V,L_PRONOMINAL,L_IMPFT,L_3,,L_SING;Vpiip3-s
V,L_PRONOMINAL,L_PASS_ANT,L_1,,L_PLUR;Vpinp1-p
V,L_PRONOMINAL,L_PASS_ANT,L_1,,L_SING;Vpinp1-s
V,L_PRONOMINAL,L_PASS_ANT,L_2,,L_PLUR;Vpinp2-p
V,L_PRONOMINAL,L_PASS_ANT,L_2,,L_SING;Vpinp2-s
V,L_PRONOMINAL,L_PASS_ANT,L_3,,L_PLUR;Vpinp3-p
V,L_PRONOMINAL,L_PASS_ANT,L_3,,L_SING;Vpinp3-s
V,L_PRONOMINAL,L_PASS,L_1,,L_PLUR;Vpisp1-p
V,L_PRONOMINAL,L_PASS,L_1,,L_SING;Vpisp1-s
V,L_PRONOMINAL,L_PASS,L_2,,L_PLUR;Vpisp2-p
V,L_PRONOMINAL,L_PASS,L_2,,L_SING;Vpisp2-s
V,L_PRONOMINAL,L_PASS,L_3,,L_PLUR;Vpisp3-p
V,L_PRONOMINAL,L_PASS,L_3,,L_SING;Vpisp3-s
V,L_PRONOMINAL,L_PC,L_1,,L_PLUR;Vpiap1-p
V,L_PRONOMINAL,L_PC,L_1,,L_SING;Vpiap1-s
V,L_PRONOMINAL,L_PC,L_2,,L_PLUR;Vpiap2-p
V,L_PRONOMINAL,L_PC,L_2,,L_SING;Vpiap2-s
V,L_PRONOMINAL,L_PC,L_3,,L_PLUR;Vpiap3-p
V,L_PRONOMINAL,L_PC,L_3,,L_SING;Vpiap3-s
V,L_PRONOMINAL,L_PQPFT,L_1,,L_PLUR;Vpilp1-p
V,L_PRONOMINAL,L_PQPFT,L_1,,L_SING;Vpilp1-s
V,L_PRONOMINAL,L_PQPFT,L_2,,L_PLUR;Vpilp2-p
V,L_PRONOMINAL,L_PQPFT,L_2,,L_SING;Vpilp2-s
V,L_PRONOMINAL,L_PQPFT,L_3,,L_PLUR;Vpilp3-p
V,L_PRONOMINAL,L_PQPFT,L_3,,L_SING;Vpilp3-s
V,L_PRONOMINAL,L_PRES,L_1,,L_PLUR;Vpipp1-p
V,L_PRONOMINAL,L_PRES,L_1,,L_SING;Vpipp1-s
V,L_PRONOMINAL,L_PRES,L_2,,L_PLUR;Vpipp2-p
V,L_PRONOMINAL,L_PRES,L_2,,L_SING;Vpipp2-s
V,L_PRONOMINAL,L_PRES,L_3,,L_PLUR;Vpipp3-p
V,L_PRONOMINAL,L_PRES,L_3,,L_SING;Vpipp3-s
V,L_PRONOMINAL,,,,;Vpi-p---
V,L_TRANS,L_COND_PASS,L_1,,L_PLUR;Vpiot1-p
V,L_TRANS,L_COND_PASS,L_1,,L_SING;Vpiot1-s
V,L_TRANS,L_COND_PASS,L_2,,L_PLUR;Vpiot2-p
V,L_TRANS,L_COND_PASS,L_2,,L_SING;Vpiot2-s
V,L_TRANS,L_COND_PASS,L_3,,L_PLUR;Vpiot3-p
V,L_TRANS,L_COND_PASS,L_3,,L_SING;Vpiot3-s
V,L_TRANS,L_COND_PRES,L_1,,L_PLUR;Vpict1-p
V,L_TRANS,L_COND_PRES,L_1,,L_SING;Vpict1-s
V,L_TRANS,L_COND_PRES,L_2,,L_PLUR;Vpict2-p
V,L_TRANS,L_COND_PRES,L_2,,L_SING;Vpict2-s
V,L_TRANS,L_COND_PRES,L_3,,L_PLUR;Vpict3-p
V,L_TRANS,L_COND_PRES,L_3,,L_SING;Vpict3-s
V,L_TRANS,L_FUTUR_ANT,L_1,,L_PLUR;Vpiut1-p
V,L_TRANS,L_FUTUR_ANT,L_1,,L_SING;Vpiut1-s
V,L_TRANS,L_FUTUR_ANT,L_2,,L_PLUR;Vpiut2-p
V,L_TRANS,L_FUTUR_ANT,L_2,,L_SING;Vpiut2-s
V,L_TRANS,L_FUTUR_ANT,L_3,,L_PLUR;Vpiut3-p
V,L_TRANS,L_FUTUR_ANT,L_3,,L_SING;Vpiut3-s
V,L_TRANS,L_FUTUR,L_1,,L_PLUR;Vpift1-p
V,L_TRANS,L_FUTUR,L_1,,L_SING;Vpift1-s
V,L_TRANS,L_FUTUR,L_2,,L_PLUR;Vpift2-p
V,L_TRANS,L_FUTUR,L_2,,L_SING;Vpift2-s
V,L_TRANS,L_FUTUR,L_3,,L_PLUR;Vpift3-p
V,L_TRANS,L_FUTUR,L_3,,L_SING;Vpift3-s
V,L_TRANS,L_IMPFT,L_1,,L_PLUR;Vpiit1-p
V,L_TRANS,L_IMPFT,L_1,,L_SING;Vpiit1-s
V,L_TRANS,L_IMPFT,L_2,,L_PLUR;Vpiit2-p
V,L_TRANS,L_IMPFT,L_2,,L_SING;Vpiit2-s
V,L_TRANS,L_IMPFT,L_3,,L_PLUR;Vpiit3-p
V,L_TRANS,L_IMPFT,L_3,,L_SING;Vpiit3-s
V,L_TRANS,L_PASS_ANT,L_1,,L_PLUR;Vpint1-p
V,L_TRANS,L_PASS_ANT,L_1,,L_SING;Vpint1-s
V,L_TRANS,L_PASS_ANT,L_2,,L_PLUR;Vpint2-p
V,L_TRANS,L_PASS_ANT,L_2,,L_SING;Vpint2-s
V,L_TRANS,L_PASS_ANT,L_3,,L_PLUR;Vpint3-p
V,L_TRANS,L_PASS_ANT,L_3,,L_SING;Vpint3-s
V,L_TRANS,L_PASS,L_1,,L_PLUR;Vpist1-p
V,L_TRANS,L_PASS,L_1,,L_SING;Vpist1-s
V,L_TRANS,L_PASS,L_2,,L_PLUR;Vpist2-p
V,L_TRANS,L_PASS,L_2,,L_SING;Vpist2-s
V,L_TRANS,L_PASS,L_3,,L_PLUR;Vpist3-p
V,L_TRANS,L_PASS,L_3,,L_SING;Vpist3-s
V,L_TRANS,L_PC,L_1,,L_PLUR;Vpiat1-p
V,L_TRANS,L_PC,L_1,,L_SING;Vpiat1-s
V,L_TRANS,L_PC,L_2,,L_PLUR;Vpiat2-p
V,L_TRANS,L_PC,L_2,,L_SING;Vpiat2-s
V,L_TRANS,L_PC,L_3,,L_PLUR;Vpiat3-p
V,L_TRANS,L_PC,L_3,,L_SING;Vpiat3-s
V,L_TRANS,L_PQPFT,L_1,,L_PLUR;Vpilt1-p
V,L_TRANS,L_PQPFT,L_1,,L_SING;Vpilt1-s
V,L_TRANS,L_PQPFT,L_2,,L_PLUR;Vpilt2-p
V,L_TRANS,L_PQPFT,L_2,,L_SING;Vpilt2-s
V,L_TRANS,L_PQPFT,L_3,,L_PLUR;Vpilt3-p
V,L_TRANS,L_PQPFT,L_3,,L_SING;Vpilt3-s
V,L_TRANS,L_PRES,L_1,,L_PLUR;Vpipt1-p
V,L_TRANS,L_PRES,L_1,,L_SING;Vpipt1-s
V,L_TRANS,L_PRES,L_2,,L_PLUR;Vpipt2-p
V,L_TRANS,L_PRES,L_2,,L_SING;Vpipt2-s
V,L_TRANS,L_PRES,L_3,,L_PLUR;Vpipt3-p
V,L_TRANS,L_PRES,L_3,,L_SING;Vpipt3-s
V,L_TRANS,,,,;Vpi-t---
VPP,L_IMPERS,L_PASS,,L_FEM,L_PLUR;Vppsm-fp,Vppem-fp
VPP,L_IMPERS,L_PASS,,L_FEM,L_SING;Vppsm-fs,Vppem-fs
VPP,L_IMPERS,L_PASS,,L_MASC,L_PLUR;Vppsm-mp,Vppem-mp
VPP,L_IMPERS,L_PASS,,L_MASC,L_SING;Vppsm-ms,Vppem-ms
VPP,L_INTRANS,L_PASS,,L_FEM,L_PLUR;Vppsi-fp,Vppei-fp
VPP,L_INTRANS,L_PASS,,L_FEM,L_SING;Vppsi-fs,Vppei-fs
VPP,L_INTRANS,L_PASS,,L_MASC,L_PLUR;Vppsi-mp,Vppei-mp
VPP,L_INTRANS,L_PASS,,L_MASC,L_SING;Vppsi-ms,Vppei-ms
VPP,,L_PASS,,L_FEM,L_PLUR;Vaps--fp,Vmps--fp,Vcpst-fp
VPP,,L_PASS,,L_FEM,L_SING;Vaps--fs,Vmps--fs,Vcpst-fs
VPP,,L_PASS,,L_MASC,L_PLUR;Vaps--mp,Vmps--mp,Vcpst-mp
VPP,,L_PASS,,L_MASC,L_SING;Vaps--ms,Vmps--ms,Vcpst-ms
VPP,L_PRONOMINAL,L_PASS,,L_FEM,L_PLUR;Vppsp-fp,Vppep-fp
VPP,L_PRONOMINAL,L_PASS,,L_FEM,L_SING;Vppsp-fs,Vppep-fs
VPP,L_PRONOMINAL,L_PASS,,L_MASC,L_PLUR;Vppsp-mp,Vppep-mp
VPP,L_PRONOMINAL,L_PASS,,L_MASC,L_SING;Vppsp-ms,Vppep-ms
VPP,L_TRANS,L_PASS,,L_FEM,L_PLUR;Vppst-fp,Vppet-fp
VPP,L_TRANS,L_PASS,,L_FEM,L_SING;Vppst-fs,Vppet-fs
VPP,L_TRANS,L_PASS,,L_MASC,L_PLUR;Vppst-mp,Vppet-mp
VPP,L_TRANS,L_PASS,,L_MASC,L_SING;Vppst-ms,Vppet-ms
VPR,L_IMPERS,L_PRES,,,;Vpppm---
VPR,L_INTRANS,L_PRES,,,;Vpppi---
VPR,,L_PRES,,,;Vapp----,Vmpp----,Vcppt---
VPR,L_PRONOMINAL,L_PRES,,,;Vpppp---
VPR,L_TRANS,L_PRES,,,;Vpppt---
VS,L_IMPERS,L_IMPFT,L_1,,L_PLUR;Vpsim1-p
VS,L_IMPERS,L_IMPFT,L_1,,L_SING;Vpsim1-s
VS,L_IMPERS,L_IMPFT,L_2,,L_PLUR;Vpsim2-p
VS,L_IMPERS,L_IMPFT,L_2,,L_SING;Vpsim2-s
VS,L_IMPERS,L_IMPFT,L_3,,L_PLUR;Vpsim3-p
VS,L_IMPERS,L_IMPFT,L_3,,L_SING;Vpsim3-s
VS,L_IMPERS,L_PASS,L_1,,L_PLUR;Vpssm1-p
VS,L_IMPERS,L_PASS,L_1,,L_SING;Vpssm1-s
VS,L_IMPERS,L_PASS,L_2,,L_PLUR;Vpssm2-p
VS,L_IMPERS,L_PASS,L_2,,L_SING;Vpssm2-s
VS,L_IMPERS,L_PASS,L_3,,L_PLUR;Vpssm3-p
VS,L_IMPERS,L_PASS,L_3,,L_SING;Vpssm3-s
VS,L_IMPERS,L_PQPFT,L_1,,L_PLUR;Vpslm1-p
VS,L_IMPERS,L_PQPFT,L_1,,L_SING;Vpslm1-s
VS,L_IMPERS,L_PQPFT,L_2,,L_PLUR;Vpslm2-p
VS,L_IMPERS,L_PQPFT,L_2,,L_SING;Vpslm2-s
VS,L_IMPERS,L_PQPFT,L_3,,L_PLUR;Vpslm3-p
VS,L_IMPERS,L_PQPFT,L_3,,L_SING;Vpslm3-s
VS,L_IMPERS,L_PRES,L_1,,L_PLUR;Vpspm1-p
VS,L_IMPERS,L_PRES,L_1,,L_SING;Vpspm1-s
VS,L_IMPERS,L_PRES,L_2,,L_PLUR;Vpspm2-p
VS,L_IMPERS,L_PRES,L_2,,L_SING;Vpspm2-s
VS,L_IMPERS,L_PRES,L_3,,L_PLUR;Vpspm3-p
VS,L_IMPERS,L_PRES,L_3,,L_SING;Vpspm3-s
VS,,L_IMPFT,L_1,,L_PLUR;Vasi-1-p,Vmsi-1-p,Vcsit1-p
VS,,L_IMPFT,L_1,,L_SING;Vasi-1-s,Vmsi-1-s,Vcsit1-s
VS,,L_IMPFT,L_2,,L_PLUR;Vasi-2-p,Vmsi-2-p,Vcsit2-p
VS,,L_IMPFT,L_2,,L_SING;Vasi-2-s,Vmsi-2-s,Vcsit2-s
VS,,L_IMPFT,L_3,,L_PLUR;Vasi-3-p,Vmsi-3-p,Vcsit3-p
VS,,L_IMPFT,L_3,,L_SING;Vasi-3-s,Vmsi-3-s,Vcsit3-s
VS,L_INTRANS,L_IMPFT,L_1,,L_PLUR;Vpsii1-p
VS,L_INTRANS,L_IMPFT,L_1,,L_SING;Vpsii1-s
VS,L_INTRANS,L_IMPFT,L_2,,L_PLUR;Vpsii2-p
VS,L_INTRANS,L_IMPFT,L_2,,L_SING;Vpsii2-s
VS,L_INTRANS,L_IMPFT,L_3,,L_PLUR;Vpsii3-p
VS,L_INTRANS,L_IMPFT,L_3,,L_SING;Vpsii3-s
VS,L_INTRANS,L_PASS,L_1,,L_PLUR;Vpssi1-p
VS,L_INTRANS,L_PASS,L_1,,L_SING;Vpssi1-s
VS,L_INTRANS,L_PASS,L_2,,L_PLUR;Vpssi2-p
VS,L_INTRANS,L_PASS,L_2,,L_SING;Vpssi2-s
VS,L_INTRANS,L_PASS,L_3,,L_PLUR;Vpssi3-p
VS,L_INTRANS,L_PASS,L_3,,L_SING;Vpssi3-s
VS,L_INTRANS,L_PQPFT,L_1,,L_PLUR;Vpsli1-p
VS,L_INTRANS,L_PQPFT,L_1,,L_SING;Vpsli1-s
VS,L_INTRANS,L_PQPFT,L_2,,L_PLUR;Vpsli2-p
VS,L_INTRANS,L_PQPFT,L_2,,L_SING;Vpsli2-s
VS,L_INTRANS,L_PQPFT,L_3,,L_PLUR;Vpsli3-p
VS,L_INTRANS,L_PQPFT,L_3,,L_SING;Vpsli3-s
VS,L_INTRANS,L_PRES,L_1,,L_PLUR;Vpspi1-p
VS,L_INTRANS,L_PRES,L_1,,L_SING;Vpspi1-s
VS,L_INTRANS,L_PRES,L_2,,L_PLUR;Vpspi2-p
VS,L_INTRANS,L_PRES,L_2,,L_SING;Vpspi2-s
VS,L_INTRANS,L_PRES,L_3,,L_PLUR;Vpspi3-p
VS,L_INTRANS,L_PRES,L_3,,L_SING;Vpspi3-s
VS,,L_PASS,L_1,,L_PLUR;Vass-1-p,Vmss-1-p,Vcsst1-p
VS,,L_PASS,L_1,,L_SING;Vass-1-s,Vmss-1-s,Vcsst1-s
VS,,L_PASS,L_2,,L_PLUR;Vass-2-p,Vmss-2-p,Vcsst2-p
VS,,L_PASS,L_2,,L_SING;Vass-2-s,Vmss-2-s,Vcsst2-s
VS,,L_PASS,L_3,,L_PLUR;Vass-3-p,Vmss-3-p,Vcsst3-p
VS,,L_PASS,L_3,,L_SING;Vass-3-s,Vmss-3-s,Vcsst3-s
VS,,L_PQPFT,L_1,,L_PLUR;Vasl-1-p,Vmsl-1-p,Vcslt1-p
VS,,L_PQPFT,L_1,,L_SING;Vasl-1-s,Vmsl-1-s,Vcslt1-s
VS,,L_PQPFT,L_2,,L_PLUR;Vasl-2-p,Vmsl-2-p,Vcslt2-p
VS,,L_PQPFT,L_2,,L_SING;Vasl-2-s,Vmsl-2-s,Vcslt2-s
VS,,L_PQPFT,L_3,,L_PLUR;Vasl-3-p,Vmsl-3-p,Vcslt3-p
VS,,L_PQPFT,L_3,,L_SING;Vasl-3-s,Vmsl-3-s,Vcslt3-s
VS,,L_PRES,L_1,,L_PLUR;Vasp-1-p,Vmsp-1-p,Vcspt1-p
VS,,L_PRES,L_1,,L_SING;Vasp-1-s,Vmsp-1-s,Vcspt1-s
VS,,L_PRES,L_2,,L_PLUR;Vasp-2-p,Vmsp-2-p,Vcspt2-p
VS,,L_PRES,L_2,,L_SING;Vasp-2-s,Vmsp-2-s,Vcspt2-s
VS,,L_PRES,L_3,,L_PLUR;Vasp-3-p,Vmsp-3-p,Vcspt3-p
VS,,L_PRES,L_3,,L_SING;Vasp-3-s,Vmsp-3-s,Vcspt3-s
VS,L_PRONOMINAL,L_IMPFT,L_1,,L_PLUR;Vpsip1-p
VS,L_PRONOMINAL,L_IMPFT,L_1,,L_SING;Vpsip1-s
VS,L_PRONOMINAL,L_IMPFT,L_2,,L_PLUR;Vpsip2-p
VS,L_PRONOMINAL,L_IMPFT,L_2,,L_SING;Vpsip2-s
VS,L_PRONOMINAL,L_IMPFT,L_3,,L_PLUR;Vpsip3-p
VS,L_PRONOMINAL,L_IMPFT,L_3,,L_SING;Vpsip3-s
VS,L_PRONOMINAL,L_PASS,L_1,,L_PLUR;Vpssp1-p
VS,L_PRONOMINAL,L_PASS,L_1,,L_SING;Vpssp1-s
VS,L_PRONOMINAL,L_PASS,L_2,,L_PLUR;Vpssp2-p
VS,L_PRONOMINAL,L_PASS,L_2,,L_SING;Vpssp2-s
VS,L_PRONOMINAL,L_PASS,L_3,,L_PLUR;Vpssp3-p
VS,L_PRONOMINAL,L_PASS,L_3,,L_SING;Vpssp3-s
VS,L_PRONOMINAL,L_PQPFT,L_1,,L_PLUR;Vpslp1-p
VS,L_PRONOMINAL,L_PQPFT,L_1,,L_SING;Vpslp1-s
VS,L_PRONOMINAL,L_PQPFT,L_2,,L_PLUR;Vpslp2-p
VS,L_PRONOMINAL,L_PQPFT,L_2,,L_SING;Vpslp2-s
VS,L_PRONOMINAL,L_PQPFT,L_3,,L_PLUR;Vpslp3-p
VS,L_PRONOMINAL,L_PQPFT,L_3,,L_SING;Vpslp3-s
VS,L_PRONOMINAL,L_PRES,L_1,,L_PLUR;Vpspp1-p
VS,L_PRONOMINAL,L_PRES,L_1,,L_SING;Vpspp1-s
VS,L_PRONOMINAL,L_PRES,L_2,,L_PLUR;Vpspp2-p
VS,L_PRONOMINAL,L_PRES,L_2,,L_SING;Vpspp2-s
VS,L_PRONOMINAL,L_PRES,L_3,,L_PLUR;Vpspp3-p
VS,L_PRONOMINAL,L_PRES,L_3,,L_SING;Vpspp3-s
VS,L_TRANS,L_IMPFT,L_1,,L_PLUR;Vpsit1-p
VS,L_TRANS,L_IMPFT,L_1,,L_SING;Vpsit1-s
VS,L_TRANS,L_IMPFT,L_2,,L_PLUR;Vpsit2-p
VS,L_TRANS,L_IMPFT,L_2,,L_SING;Vpsit2-s
VS,L_TRANS,L_IMPFT,L_3,,L_PLUR;Vpsit3-p
VS,L_TRANS,L_IMPFT,L_3,,L_SING;Vpsit3-s
VS,L_TRANS,L_PASS,L_1,,L_PLUR;Vpsst1-p
VS,L_TRANS,L_PASS,L_1,,L_SING;Vpsst1-s
VS,L_TRANS,L_PASS,L_2,,L_PLUR;Vpsst2-p
VS,L_TRANS,L_PASS,L_2,,L_SING;Vpsst2-s
VS,L_TRANS,L_PASS,L_3,,L_PLUR;Vpsst3-p
VS,L_TRANS,L_PASS,L_3,,L_SING;Vpsst3-s
VS,L_TRANS,L_PQPFT,L_1,,L_PLUR;Vpslt1-p
VS,L_TRANS,L_PQPFT,L_1,,L_SING;Vpslt1-s
VS,L_TRANS,L_PQPFT,L_2,,L_PLUR;Vpslt2-p
VS,L_TRANS,L_PQPFT,L_2,,L_SING;Vpslt2-s
VS,L_TRANS,L_PQPFT,L_3,,L_PLUR;Vpslt3-p
VS,L_TRANS,L_PQPFT,L_3,,L_SING;Vpslt3-s
VS,L_TRANS,L_PRES,L_1,,L_PLUR;Vpspt1-p
VS,L_TRANS,L_PRES,L_1,,L_SING;Vpspt1-s
VS,L_TRANS,L_PRES,L_2,,L_PLUR;Vpspt2-p
VS,L_TRANS,L_PRES,L_2,,L_SING;Vpspt2-s
VS,L_TRANS,L_PRES,L_3,,L_PLUR;Vpspt3-p
VS,L_TRANS,L_PRES,L_3,,L_SING;Vpspt3-s
